customer_id,t,y,purchase_count,is_zero,lam_true,alpha_true,beta_true,pi_0_true
0,0,4.735653997246228,1,0,0.693,2.0,0.5,0.5000735956957677
0,1,23.7411711879352,2,0,0.693,2.0,0.5,0.5000735956957677
0,2,17.61536540754845,3,0,0.693,2.0,0.5,0.5000735956957677
0,3,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,4,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,5,4.15015122389852,2,0,0.693,2.0,0.5,0.5000735956957677
0,6,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,7,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,8,5.530238055832987,1,0,0.693,2.0,0.5,0.5000735956957677
0,9,8.988612921270967,2,0,0.693,2.0,0.5,0.5000735956957677
0,10,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,11,9.645203881529595,3,0,0.693,2.0,0.5,0.5000735956957677
0,12,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,13,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,14,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,15,10.472482480972023,2,0,0.693,2.0,0.5,0.5000735956957677
0,16,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,17,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,18,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,19,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,20,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,21,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,22,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,23,1.3517847617391379,1,0,0.693,2.0,0.5,0.5000735956957677
0,24,5.112893854711835,2,0,0.693,2.0,0.5,0.5000735956957677
0,25,6.622454087863361,2,0,0.693,2.0,0.5,0.5000735956957677
0,26,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,27,2.3662007548030224,1,0,0.693,2.0,0.5,0.5000735956957677
0,28,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,29,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,30,9.91034598746147,2,0,0.693,2.0,0.5,0.5000735956957677
0,31,3.148733802166173,1,0,0.693,2.0,0.5,0.5000735956957677
0,32,2.174892284821292,1,0,0.693,2.0,0.5,0.5000735956957677
0,33,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,34,7.1078263218137145,1,0,0.693,2.0,0.5,0.5000735956957677
0,35,5.020097079010527,1,0,0.693,2.0,0.5,0.5000735956957677
0,36,0.8709545204946111,1,0,0.693,2.0,0.5,0.5000735956957677
0,37,0.8536238045371325,1,0,0.693,2.0,0.5,0.5000735956957677
0,38,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
