customer_id,t,y,purchase_count,is_zero,lam_true,alpha_true,beta_true,pi_0_true
0,0,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,1,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,2,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,3,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,4,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,5,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,6,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,7,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,8,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,9,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,10,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,11,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,12,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,13,0.544919378871309,1,0,0.051,0.5,0.5,0.950278670532427
0,14,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,15,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,16,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,17,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,18,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,19,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,20,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,21,0.07975608778949315,1,0,0.051,0.5,0.5,0.950278670532427
0,22,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,23,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,24,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,25,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,26,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,27,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,28,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,29,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,30,0.02094143534059266,1,0,0.051,0.5,0.5,0.950278670532427
0,31,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,32,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,33,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,34,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,35,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,36,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,37,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,38,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,39,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,40,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,41,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,42,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,43,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,44,0.0,0,1,0.051,0.5,0.5,0.950278670532427
0,45,0.0,0,1,0.051,0.5,0.5,0.950278670532427
