customer_id,t,y,purchase_count,is_zero,lam_true,alpha_true,beta_true,pi_0_true
0,0,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,1,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,2,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,3,5.328682848504271,1,0,0.693,2.0,0.5,0.5000735956957677
0,4,5.586562276696933,1,0,0.693,2.0,0.5,0.5000735956957677
0,5,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,6,0.9564397351217265,1,0,0.693,2.0,0.5,0.5000735956957677
0,7,1.739512297280682,1,0,0.693,2.0,0.5,0.5000735956957677
0,8,14.255913419785712,3,0,0.693,2.0,0.5,0.5000735956957677
0,9,4.911331761292517,2,0,0.693,2.0,0.5,0.5000735956957677
0,10,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,11,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,12,5.038421118482951,1,0,0.693,2.0,0.5,0.5000735956957677
0,13,4.4365344410023475,1,0,0.693,2.0,0.5,0.5000735956957677
0,14,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,15,1.3333772468270169,1,0,0.693,2.0,0.5,0.5000735956957677
0,16,3.8900738706481075,2,0,0.693,2.0,0.5,0.5000735956957677
0,17,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,18,2.7827220705634117,1,0,0.693,2.0,0.5,0.5000735956957677
0,19,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,20,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,21,5.384099941259514,2,0,0.693,2.0,0.5,0.5000735956957677
0,22,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,23,2.892180463538435,1,0,0.693,2.0,0.5,0.5000735956957677
0,24,2.8982246784274275,2,0,0.693,2.0,0.5,0.5000735956957677
0,25,2.6508031588268084,2,0,0.693,2.0,0.5,0.5000735956957677
0,26,0.41858977599284275,1,0,0.693,2.0,0.5,0.5000735956957677
0,27,4.863349636784036,1,0,0.693,2.0,0.5,0.5000735956957677
0,28,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,29,1.8141231487692855,1,0,0.693,2.0,0.5,0.5000735956957677
0,30,8.283635219707337,2,0,0.693,2.0,0.5,0.5000735956957677
0,31,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,32,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,33,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,34,2.5792620802278883,1,0,0.693,2.0,0.5,0.5000735956957677
0,35,12.32230515579856,2,0,0.693,2.0,0.5,0.5000735956957677
0,36,0.48053578023091287,1,0,0.693,2.0,0.5,0.5000735956957677
0,37,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,38,3.093707227633343,1,0,0.693,2.0,0.5,0.5000735956957677
0,39,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,40,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,41,0.8745478439290394,1,0,0.693,2.0,0.5,0.5000735956957677
0,42,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,43,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,44,8.96029843041986,2,0,0.693,2.0,0.5,0.5000735956957677
0,45,4.531840779427205,1,0,0.693,2.0,0.5,0.5000735956957677
0,46,4.786403489766964,1,0,0.693,2.0,0.5,0.5000735956957677
0,47,2.1328661367779285,1,0,0.693,2.0,0.5,0.5000735956957677
0,48,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
0,49,7.6665531527144255,1,0,0.693,2.0,0.5,0.5000735956957677
1,0,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
1,1,3.626237723977299,1,0,0.693,2.0,0.5,0.5000735956957677
1,2,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
1,3,6.943510154030802,1,0,0.693,2.0,0.5,0.5000735956957677
1,4,7.611463758075494,2,0,0.693,2.0,0.5,0.5000735956957677
1,5,9.709570625820849,2,0,0.693,2.0,0.5,0.5000735956957677
1,6,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
1,7,11.437353116965873,2,0,0.693,2.0,0.5,0.5000735956957677
1,8,6.197707715484136,1,0,0.693,2.0,0.5,0.5000735956957677
1,9,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
1,10,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
1,11,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
1,12,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
1,13,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
1,14,7.677942915985636,1,0,0.693,2.0,0.5,0.5000735956957677
1,15,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
1,16,6.177872695016556,2,0,0.693,2.0,0.5,0.5000735956957677
1,17,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
1,18,10.007332728015792,1,0,0.693,2.0,0.5,0.5000735956957677
1,19,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
1,20,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
1,21,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
1,22,0.0,0,1,0.693,2.0,0.5,0.5000735956957677
1,23,18.547508845572377,5,0,0.693,2.0,0.5,0.5000735956957677
1,24,1.294749812924357,1,0,0.693,2.0,0.5,0.5000735956957677
