customer_id,t,y,purchase_count,is_zero,lam_true,alpha_true,beta_true,pi_0_true
0,0,1.0495864112188114,1,0,0.357,0.5,0.5,0.699772497734611
0,1,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,2,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,3,1.3330937389812836,1,0,0.357,0.5,0.5,0.699772497734611
0,4,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,5,0.6556182905585766,1,0,0.357,0.5,0.5,0.699772497734611
0,6,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,7,1.0935719954357725,1,0,0.357,0.5,0.5,0.699772497734611
0,8,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,9,0.0182883958190752,1,0,0.357,0.5,0.5,0.699772497734611
0,10,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,11,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,12,0.7990407260750094,1,0,0.357,0.5,0.5,0.699772497734611
0,13,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,14,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,15,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,16,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,17,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,18,1.7017791296842184,2,0,0.357,0.5,0.5,0.699772497734611
0,19,0.5224054985299046,1,0,0.357,0.5,0.5,0.699772497734611
0,20,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,21,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,22,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,23,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,24,1.4267347703540505,3,0,0.357,0.5,0.5,0.699772497734611
0,25,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,26,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,27,3.0022890148796813,3,0,0.357,0.5,0.5,0.699772497734611
0,28,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,29,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,30,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,31,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,32,0.0033292373496124766,1,0,0.357,0.5,0.5,0.699772497734611
0,33,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,34,0.11334649144035552,1,0,0.357,0.5,0.5,0.699772497734611
0,35,0.028911379481066143,1,0,0.357,0.5,0.5,0.699772497734611
0,36,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,37,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,38,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,39,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,40,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,41,0.020179900629870705,1,0,0.357,0.5,0.5,0.699772497734611
0,42,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,43,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,44,0.05357785850477511,2,0,0.357,0.5,0.5,0.699772497734611
0,45,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,46,0.4154331382194019,1,0,0.357,0.5,0.5,0.699772497734611
0,47,0.0,0,1,0.357,0.5,0.5,0.699772497734611
0,48,0.3190559689686101,1,0,0.357,0.5,0.5,0.699772497734611
0,49,0.0,0,1,0.357,0.5,0.5,0.699772497734611
1,0,0.0,0,1,0.357,0.5,0.5,0.699772497734611
1,1,0.0,0,1,0.357,0.5,0.5,0.699772497734611
1,2,0.0,0,1,0.357,0.5,0.5,0.699772497734611
1,3,0.0,0,1,0.357,0.5,0.5,0.699772497734611
1,4,0.0,0,1,0.357,0.5,0.5,0.699772497734611
1,5,0.0,0,1,0.357,0.5,0.5,0.699772497734611
1,6,0.09202596413741074,1,0,0.357,0.5,0.5,0.699772497734611
1,7,0.05752188846301755,1,0,0.357,0.5,0.5,0.699772497734611
1,8,0.0,0,1,0.357,0.5,0.5,0.699772497734611
1,9,1.2047507493276375,1,0,0.357,0.5,0.5,0.699772497734611
1,10,0.6110231682191692,1,0,0.357,0.5,0.5,0.699772497734611
1,11,0.0,0,1,0.357,0.5,0.5,0.699772497734611
1,12,0.2004574233580526,1,0,0.357,0.5,0.5,0.699772497734611
1,13,0.0,0,1,0.357,0.5,0.5,0.699772497734611
1,14,0.0,0,1,0.357,0.5,0.5,0.699772497734611
1,15,0.0,0,1,0.357,0.5,0.5,0.699772497734611
1,16,0.0,0,1,0.357,0.5,0.5,0.699772497734611
1,17,0.0,0,1,0.357,0.5,0.5,0.699772497734611
1,18,0.0,0,1,0.357,0.5,0.5,0.699772497734611
1,19,0.0,0,1,0.357,0.5,0.5,0.699772497734611
1,20,0.0,0,1,0.357,0.5,0.5,0.699772497734611
1,21,0.0,0,1,0.357,0.5,0.5,0.699772497734611
1,22,0.0,0,1,0.357,0.5,0.5,0.699772497734611
1,23,0.0,0,1,0.357,0.5,0.5,0.699772497734611
1,24,0.18885161884242382,1,0,0.357,0.5,0.5,0.699772497734611
1,25,4.114268971914613,2,0,0.357,0.5,0.5,0.699772497734611
