customer_id,t,y,purchase_count,is_zero,lam_true,alpha_true,beta_true,pi_0_true
0,0,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,1,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,2,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,3,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,4,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,5,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,6,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,7,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,8,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,9,5.0180276906835175,1,0,0.163,2.0,0.3,0.8495911884145902
0,10,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,11,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,12,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,13,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,14,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,15,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,16,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,17,4.119077340091096,1,0,0.163,2.0,0.3,0.8495911884145902
0,18,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,19,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,20,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,21,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,22,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,23,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,24,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,25,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,26,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,27,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,28,12.004339381004142,2,0,0.163,2.0,0.3,0.8495911884145902
0,29,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,30,3.896955313458844,1,0,0.163,2.0,0.3,0.8495911884145902
0,31,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,32,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
0,33,0.0,0,1,0.163,2.0,0.3,0.8495911884145902
