customer_id,t,y,purchase_count,is_zero,lam_true,alpha_true,beta_true,pi_0_true
0,0,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,1,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,2,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,3,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,4,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,5,9.035256546597893,1,0,0.357,2.0,0.5,0.699772497734611
0,6,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,7,1.4967620666455204,1,0,0.357,2.0,0.5,0.699772497734611
0,8,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,9,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,10,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,11,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,12,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,13,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,14,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,15,6.7946515784872625,1,0,0.357,2.0,0.5,0.699772497734611
0,16,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,17,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,18,7.832663949163963,1,0,0.357,2.0,0.5,0.699772497734611
0,19,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,20,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,21,1.1160561602179673,1,0,0.357,2.0,0.5,0.699772497734611
0,22,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,23,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,24,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,25,3.938665241263099,1,0,0.357,2.0,0.5,0.699772497734611
0,26,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,27,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,28,24.977018388618635,2,0,0.357,2.0,0.5,0.699772497734611
0,29,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,30,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,31,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,32,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,33,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,34,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,35,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,36,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,37,4.176853807581467,1,0,0.357,2.0,0.5,0.699772497734611
0,38,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,39,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,40,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,41,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,42,4.6817332096759685,1,0,0.357,2.0,0.5,0.699772497734611
0,43,15.423362071813733,3,0,0.357,2.0,0.5,0.699772497734611
0,44,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,45,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,46,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,47,2.494229980177446,1,0,0.357,2.0,0.5,0.699772497734611
0,48,0.0,0,1,0.357,2.0,0.5,0.699772497734611
0,49,0.0,0,1,0.357,2.0,0.5,0.699772497734611
1,0,3.720787163505429,1,0,0.357,2.0,0.5,0.699772497734611
1,1,0.0,0,1,0.357,2.0,0.5,0.699772497734611
1,2,0.0,0,1,0.357,2.0,0.5,0.699772497734611
1,3,0.0,0,1,0.357,2.0,0.5,0.699772497734611
1,4,1.0185041256123846,1,0,0.357,2.0,0.5,0.699772497734611
1,5,0.0,0,1,0.357,2.0,0.5,0.699772497734611
1,6,0.0,0,1,0.357,2.0,0.5,0.699772497734611
1,7,0.0,0,1,0.357,2.0,0.5,0.699772497734611
1,8,0.0,0,1,0.357,2.0,0.5,0.699772497734611
1,9,0.0,0,1,0.357,2.0,0.5,0.699772497734611
1,10,0.0,0,1,0.357,2.0,0.5,0.699772497734611
1,11,1.5455418307481084,1,0,0.357,2.0,0.5,0.699772497734611
1,12,0.0,0,1,0.357,2.0,0.5,0.699772497734611
1,13,0.0,0,1,0.357,2.0,0.5,0.699772497734611
1,14,0.0,0,1,0.357,2.0,0.5,0.699772497734611
1,15,0.0,0,1,0.357,2.0,0.5,0.699772497734611
1,16,4.549521804521674,1,0,0.357,2.0,0.5,0.699772497734611
1,17,0.0,0,1,0.357,2.0,0.5,0.699772497734611
1,18,0.0,0,1,0.357,2.0,0.5,0.699772497734611
1,19,0.0,0,1,0.357,2.0,0.5,0.699772497734611
1,20,0.0,0,1,0.357,2.0,0.5,0.699772497734611
1,21,0.0,0,1,0.357,2.0,0.5,0.699772497734611
